chrom	chrompos	cn.ratio	copy.number
chr4	90380428	3.38921077440622	4
chr4	90433885	4.05580584908403	4
chr4	90487003	3.91068301505407	4
chr4	90541535	3.05196606524582	4
chr4	90600276	3.34792893507241	4
chr4	90652813	5.09778708038962	4
chr4	90705920	3.76501204109523	4
chr4	90757747	2.4742611417459	4
chr4	90811531	5.06101508157731	4
chr4	90862855	3.78480463942378	4
chr4	90919064	2.52734657310619	3
chr4	90973243	2.91480651848058	3
chr4	91024826	2.35059885760384	3
chr4	91081374	3.23278579029506	3
chr4	91137059	3.57349038510981	3
chr4	91194931	2.83764275383362	3
chr4	91251596	2.97516956471847	3
chr4	91303008	2.92560696241994	3
chr4	91360136	2.04569810854826	3
chr4	91421198	3.45686080989644	3
chr4	91473630	2.67592004508707	3
chr4	91526913	3.15098568237461	3
chr4	91579590	2.26772540397358	3
chr4	91641681	1.8949581881956	3
chr4	91695326	2.91920524617821	3
chr4	91749349	3.5090689502666	3
chr4	91801883	3.63309667896185	3
chr4	91857593	2.64624772321534	3
chr4	91908338	2.25826128505328	3
chr4	91961729	2.32788558567944	3
chr4	92018643	2.16875709712767	3
chr4	92077266	2.38547283732227	3
chr4	92141485	3.20576933233614	3
chr4	92197814	2.27265802305832	3
chr4	92248224	2.14700612212366	3
chr4	92307565	2.38644213698289	3
chr4	92368510	2.42690622084199	3
chr4	92426137	3.61953424920026	3
chr4	92483032	2.73029561679599	3
chr4	92534793	3.17306647055683	3
chr4	92594268	2.91462128902267	3
chr4	92649711	3.30379554282564	3
chr4	92702938	2.52411544176571	3
chr4	92761172	3.9241583961816	3
chr4	92819770	3.13897249919	3
chr4	92871921	2.6954081570935	3
chr4	92930486	2.64965471439259	3
chr4	92990470	3.51914553121376	3
chr4	93046189	2.91470008320919	3
chr4	93099952	2.96670991132331	3
chr4	93158801	2.3912285956735	3
chr4	93217758	1.76971741194396	3
chr4	93268800	3.11159496796957	3
chr4	93319916	3.4828315167284	3
chr4	93376961	2.86707676016005	3
chr4	93428317	2.64772183571674	3
chr4	93480332	1.9684043486958	3
chr4	93534033	2.9899193487389	3
chr4	93584614	2.50693706947392	3
chr4	93637471	2.525496814325	3
chr4	93688975	3.10666176834045	3
chr4	93740286	3.58309723168255	3
chr4	93791810	2.67614450519914	3
chr4	93849747	3.4550284847219	3
chr4	93909336	3.61698572775382	3
chr4	93962500	2.29943296976099	3
chr4	94013874	3.97313685088569	3
chr4	94067271	2.6198568804588	3
chr4	94119035	3.4941792492155	3
chr4	94172362	2.52974475979982	3
chr4	94224172	2.94953092586172	3
chr4	94278427	2.74631756458461	3
chr4	94330317	2.35334987858851	3
chr4	94382544	2.50637388365909	3
chr4	94434384	3.21675944910492	3
chr4	94489169	3.23290765063668	3
chr4	94554152	2.8688985986974	3
chr4	94615921	1.78465958003126	3
chr4	94672630	2.25149896865686	3
chr4	94724271	2.44310272184016	3
chr4	94774886	2.63503423685606	3
chr4	94828133	3.26181528720751	3
chr4	94885336	3.1869125054066	3
chr4	94939581	2.98785549818929	3
chr4	94997015	2.1006478905462	3
chr4	95061822	3.12941986368137	3
chr4	95123161	3.75302472892313	3
chr4	95176285	2.98782831132704	3
chr4	95237790	2.51710613006433	3
chr4	95294746	3.00347703586	3
chr4	95351546	3.51211846782872	3
chr4	95405202	2.98022452619525	3
chr4	95458665	3.01488969946297	3
chr4	95513281	3.05804946502537	3
chr4	95566372	3.43260544661356	3
chr4	95620583	2.55498216635523	3
chr4	95676474	3.3750091380187	3
chr4	95731837	2.6769081916695	3
chr4	95790579	4.28177649107569	3
chr4	95842094	3.6809618836626	3
chr4	95896820	3.4060288512646	3
chr4	95949678	4.02053101386871	3
chr4	96003716	2.16549320138339	3
chr4	96056653	4.07996008321514	3
chr4	96116910	2.20537731520064	3
chr4	96170570	3.04257935844358	3
chr4	96223372	4.39704060989906	3
chr4	96277698	3.31728724703382	3
chr4	96329032	2.71080142439599	3
chr4	96379903	4.01295012984704	3
chr4	96432528	1.76371049046773	3
chr4	96483489	4.01527712768387	3
chr4	96540398	2.88031269644851	3
chr4	96596875	4.70432998955723	3
chr4	96649555	2.14189660411386	3
chr4	96705102	2.92492865225481	3
chr4	96762162	2.18327071168146	3
chr4	96813014	2.14061989209406	3
chr4	96871464	2.73882530560791	3
chr4	96923658	2.68024208510922	3
chr4	96976368	2.81626230100815	3
chr4	97028217	3.12282798505064	3
chr4	97080069	3.83230637338169	3
chr4	97131892	1.83817136336425	3
chr4	97182001	2.93197521219979	3
chr4	97233703	3.67845526269181	3
chr4	97288173	3.31381182390676	3
chr4	97348533	3.4971274050664	3
chr4	97401568	3.38752904598619	3
chr4	97455453	2.67197028013508	3
chr4	97511662	2.43072205049669	3
chr4	97563642	3.7930428756202	3
chr4	97615187	2.65169346110981	3
chr4	97667176	3.67804116697089	3
chr4	97722333	3.39198385721366	3
chr4	97773705	3.2213287981057	3
chr4	97832886	3.39822062094429	3
chr4	97885371	3.66055275126367	3
chr4	97939228	3.43174824796406	3
chr4	97991111	3.29863791434234	3
chr4	98044706	2.52580233964649	3
chr4	98098905	2.10894193757034	3
chr4	98151046	3.6590307686209	3
chr4	98213127	2.60790346035251	3
chr4	98267134	4.19270229406535	3
chr4	98325345	3.22185278382967	3
chr4	98384481	3.36469254011555	3
chr4	98437507	2.42016387894388	3
chr4	98500574	2.81823764846659	3
chr4	98552964	2.27157357309479	3
chr4	98612121	2.5573021975513	3
chr4	98671818	3.73343857056872	3
chr4	98732615	2.39435923078656	3
chr4	98793385	2.92870846176025	3
chr4	98850949	2.27709511235367	3
chr4	98910120	3.01883108089857	3
chr4	98973622	3.62608274343427	3
chr4	99028644	2.42915036852192	3
chr4	99082788	2.99107111693029	3
chr4	99137593	1.89586674722576	3
chr4	99191393	3.45266944419297	3
chr4	99254498	2.33585267147058	3
chr4	99308810	4.09993114840247	3
chr4	99365801	4.82963209836165	3
chr4	99422263	2.80003461050296	3
chr4	99478345	2.59337748618831	3
chr4	99537753	3.31917656537098	3
chr4	99588910	3.19940850909525	3
chr4	99642976	3.14596018162489	3
chr4	99702362	3.65119809505457	3
chr4	99757283	2.05624372974279	3
chr4	99815035	2.61091276676157	3
chr4	99872827	3.153180346572	3
chr4	99928944	2.09175848424807	3
chr4	99981245	2.13298955782027	3
chr4	100046553	2.8212962487683	3
chr4	100105071	3.54125889796363	3
chr4	100170128	3.12247893416531	3
chr4	100230021	1.81689006723212	3
chr4	100287347	3.70785620340731	3
chr4	100343325	4.03451954307599	3
chr4	100399783	3.41155987621023	3
chr4	100459640	2.22082207837385	3
chr4	100512736	2.89577173270535	3
chr4	100563503	3.07988959751238	3
chr4	100617029	2.64256852185875	3
chr4	100674008	3.28649821568108	3
chr4	100738265	2.3304938076288	3
chr4	100790316	3.07641234479664	3
chr4	100843892	2.17212320561498	3
chr4	100898484	2.10907819416022	3
chr4	100959265	3.61369276685901	3
chr4	101016909	3.54472996379139	3
chr4	101070083	2.9846824853779	3
chr4	101124381	3.14534365591278	3
chr4	101176366	3.58185469546269	3
chr4	101229957	3.24929736447604	3
chr4	101282020	2.7408182082481	3
chr4	101335903	2.81983298896088	3
chr4	101389552	2.93667369973675	3
chr4	101441072	4.28988273449375	3
chr4	101496684	4.24627958475289	3
chr4	101550497	2.61085994748078	3
chr4	101604960	3.71273456485352	3
chr4	101657851	3.68435154831008	3
chr4	101711241	2.9840723924976	3
chr4	101762604	2.94494366271708	3
chr4	101817003	3.15585242509709	3
chr4	101875882	2.49862029461547	3
chr4	101931340	1.86841819087763	3
chr4	101983405	3.36583377284011	3
chr4	102035952	2.53000022361849	3
chr4	102091427	2.80513894527785	3
chr4	102142527	2.77428961103568	3
chr4	102193112	2.99327162001354	3
chr4	102244781	2.34106006074039	3
chr4	102297296	2.8169827103586	3
chr4	102357344	3.4581838115796	3
chr4	102414761	3.16583270778648	3
chr4	102472680	2.94649348756616	3
chr4	102529113	2.50681334788272	3
chr4	102587219	2.12643843394474	3
chr4	102639431	2.96427005026295	3
chr4	102697949	2.82951227097096	3
chr4	102751372	4.5601902814105	3
chr4	102804975	2.84518304639379	3
chr4	102860781	3.52560088980953	3
chr4	102912031	2.40996332989159	3
chr4	102968219	2.68192016639667	3
chr4	103020252	4.56409705603141	3
chr4	103072962	4.24750496204486	3
chr4	103132887	3.10271762015678	3
chr4	103192071	2.58553523652407	3
chr4	103246500	3.06782373271614	3
chr4	103309722	3.41684248810864	3
chr4	103365415	3.77482727875821	3
chr4	103424783	3.01761401894541	3
chr4	103475746	4.51894664437936	3
chr4	103528365	2.27422084835067	3
chr4	103580528	3.20209643412354	3
chr4	103638253	2.90863657734268	3
chr4	103697293	3.42492825994773	3
chr4	103749824	3.7954800014171	3
chr4	103805411	3.46432649521297	3
chr4	103904458	2.68828622068758	3
chr4	103956987	3.3529433876977	3
chr4	104011845	3.29560652999333	3
chr4	104064335	2.5716620299951	3
chr4	104120010	3.65120947785611	3
chr4	104189037	2.89245542525178	3
chr4	104247046	3.21117358782804	3
chr4	104298370	2.64164024339794	3
chr4	104357637	3.23345999629446	3
chr4	104412361	2.42474659349558	3
chr4	104470642	2.38036113392017	3
chr4	104535912	4.04230495995922	3
chr4	104595266	2.28188096010673	3
chr4	104657713	2.17408708158259	3
chr4	104709447	3.43344629205663	3
chr4	104772755	4.65770083311405	4
chr4	104826669	5.09139517744757	4
chr4	104884302	4.14512838254309	4
chr4	104939125	5.04055532038867	4
chr4	104994776	4.90988648096184	4
chr4	105048292	5.00281682957483	4
chr4	105103666	4.03075230426307	4
chr4	105159687	5.7349385489919	4
chr4	105213188	4.47627691650391	4
chr4	105270020	4.33560314054163	4
chr4	105324204	4.15022752185239	4
chr4	105378897	2.89739137074546	4
chr4	105429122	3.90266785946408	4
chr4	105484179	5.47419187431948	4
chr4	105538590	4.41048627385591	4
chr4	105591287	4.62453939402128	4
chr4	105651823	3.81751999326212	4
chr4	105703026	5.53374818689784	4
chr4	105767834	3.90663373531519	4
chr4	105819362	4.23878094568257	4
chr4	105873621	4.05524650389591	4
chr4	105927306	4.89486672008664	4
chr4	105987498	5.61961858173744	4
chr4	106044157	4.17335494820487	4
chr4	106097666	4.51733350561554	4
chr4	106151774	3.15251622887232	4
chr4	106203767	3.20380387797702	4
chr4	106270394	4.1083877704916	4
chr4	106323576	3.92898260917666	4
chr4	106379686	6.80261657759708	4
chr4	106438246	3.67108976954752	4
chr4	106490845	1.78463963461382	3
chr4	106543947	2.79430958348025	3
chr4	106595362	4.04507290938159	3
chr4	106647243	3.44927243083731	3
chr4	106707293	2.7586354830068	3
chr4	106759301	2.97972287985301	3
chr4	106823352	2.43764045951073	3
chr4	106875099	3.26716628135466	3
chr4	106932852	3.27971035818736	3
chr4	106985664	3.4701298344926	3
chr4	107049711	2.34132205373735	3
chr4	107104832	3.35738482851978	3
chr4	107162281	3.32490738115552	3
chr4	107214751	3.1206212100403	3
chr4	107267984	3.37423054299186	3
chr4	107319479	3.14671867412686	3
chr4	107376616	3.21049323697796	3
chr4	107435635	3.19562676039915	3
chr4	107504711	3.7358129330457	3
chr4	107556573	3.38083256635902	3
chr4	107615902	2.47173192798125	3
chr4	107674175	3.6183544023433	3
chr4	107726249	3.29640861414588	3
chr4	107777617	3.72104921160181	3
chr4	107835635	3.47517246639683	3
chr4	107893979	3.34886442479515	3
chr4	107948261	2.55722083372322	3
chr4	108001258	2.79773811085608	3
chr4	108056469	5.2103109034097	3
chr4	108107437	3.32016148656915	3
chr4	108164203	2.94632859615773	3
chr4	108216821	3.76274397757901	3
chr4	108271333	2.86685135288303	3
chr4	108327620	3.49259106183302	3
chr4	108386254	2.72364345581811	3
chr4	108440846	4.4639663789561	3
chr4	108494242	3.80080637130878	3
chr4	108548833	2.74997449901626	3
chr4	108605000	4.15684020008273	3
chr4	108660244	2.04546270487479	3
chr4	108712601	3.0120613050286	3
chr4	108764866	3.76137949003862	3
chr4	108819829	3.05287448087969	3
chr4	108872718	3.50882840410194	3
chr4	108930608	3.85427921315473	3
chr4	108985655	2.73091273179399	3
chr4	109038034	4.43326520162532	3
chr4	109089373	3.18501025352213	3
chr4	109143078	3.05413474299516	3
chr4	109197779	3.20972579441872	3
chr4	109250500	3.96814969583194	3
chr4	109301775	3.55149491060944	3
chr4	109355537	3.50396682021854	3
chr4	109413251	3.77450658655992	3
chr4	109469912	4.41435286301081	3
chr4	109527928	2.63330130148247	3
chr4	109582601	2.17955795240759	3
chr4	109641126	3.30915954271616	3
chr4	109697157	2.76071313407456	3
chr4	109752719	2.92233706479043	3
chr4	109806827	2.79681429310369	3
chr4	109858764	2.28604453817594	3
chr4	109911994	2.96035107272398	3
chr4	109969993	3.0018307146505	3
chr4	110022810	3.15135515426468	3
chr4	110079149	3.33529111174158	3
chr4	110130053	3.95674587590653	3
chr4	110181212	2.6634046675014	3
chr4	110234945	2.97179141654213	3
chr4	110293638	4.29234679650498	3
chr4	110347942	1.94706467665873	3
chr4	110402085	2.27029714696487	3
chr4	110458194	2.8016755793169	3
chr4	110522163	2.6219740699542	3
chr4	110580042	2.83920539539382	3
chr4	110635681	3.05832770982669	3
chr4	110691708	5.02416714231448	3
chr4	110751462	1.67593838913161	3
chr4	110808256	3.71189196255329	3
chr4	110870418	2.79802368398513	3
chr4	110922999	3.90774580979844	3
chr4	110976737	2.89587703458032	3
chr4	111035180	4.27086076217568	3
chr4	111090041	2.5205602931766	3
chr4	111147488	2.76685214942503	3
chr4	111208406	2.27504403389049	3
chr4	111267673	3.02021540395105	3
chr4	111325684	3.99988434651152	3
chr4	111394292	2.2530556668095	3
chr4	111449357	3.00396038436879	3
chr4	111501776	3.36961478501561	3
chr4	111555000	2.56910546878711	3
chr4	111605816	4.74365212991502	3
chr4	111663437	2.62927054151726	3
chr4	111719507	3.01801604320656	3
chr4	111773996	4.05037125337939	3
chr4	111833476	2.75486119065056	3
chr4	111884262	2.65406814357483	3
chr4	111934867	2.78322826859973	3
chr4	111987850	2.88134704671304	3
chr4	112047723	2.77816919129916	3
chr4	112108201	3.85623704257421	3
chr4	112159674	4.30279333974649	3
chr4	112217201	2.63854567657196	3
chr4	112276014	2.30605103865609	3
chr4	112337383	5.18704481502823	3
chr4	112396149	1.93523399289084	3
chr4	112448452	2.27475322867425	3
chr4	112508552	3.06506954815474	3
chr4	112562800	2.63891869118308	3
chr4	112614838	2.37122611933494	3
chr4	112666395	2.220761241412	3
chr4	112717760	2.99077319324846	3
chr4	112769490	1.99522879729403	3
chr4	112828337	2.57521830702906	3
chr4	112883399	2.5801432008783	3
chr4	112940345	2.73329830758391	3
chr4	112994125	4.01581805764715	3
chr4	113052214	3.94462643463353	3
chr4	113108987	2.55792096364396	3
chr4	113165914	3.08656214752	3
chr4	113218812	4.6286072129445	3
chr4	113276729	3.39638597138037	3
chr4	113330524	2.68986647301798	3
chr4	113382668	3.2914127082045	3
chr4	113445975	3.46913540062969	3
chr4	113506774	1.65024033158667	3
chr4	113564711	3.08762223723715	3
chr4	113625011	3.35053112939192	3
chr4	113685419	3.78365338626501	3
chr4	113745400	3.58612325278381	3
chr4	113801903	2.18941736716982	3
chr4	113855875	3.04215308721946	3
chr4	113910734	3.72447764737498	3
chr4	113962890	2.83219359984244	3
chr4	114014756	2.45321475230333	3
chr4	114065703	2.94657544239364	3
chr4	114118298	3.52942038606531	3
chr4	114171364	2.61474100440319	3
chr4	114224944	3.07144136396967	3
chr4	114276931	4.29348729690205	3
chr4	114329376	3.03232274450897	3
chr4	114388113	3.35565853794329	3
chr4	114445888	3.56912867339149	3
chr4	114497499	3.20004840622004	3
chr4	114549200	3.26795185503437	3
chr4	114600951	2.6371401928301	3
chr4	114652507	2.99980012292105	3
chr4	114704051	3.48150260409229	3
chr4	114756165	1.86917734197153	3
chr4	114814268	2.27516164761604	3
chr4	114869650	2.6625178831977	3
chr4	114923491	2.80421894838686	3
chr4	114981806	3.59413708653886	3
chr4	115036161	3.12460887142743	3
chr4	115094191	2.08198467236052	3
chr4	115147476	2.87993218591233	3
chr4	115200221	3.42888705952569	3
chr4	115255967	3.7789923643175	3
chr4	115308757	2.63583533944806	3
chr4	115363541	2.91594695463652	3
chr4	115415718	3.08163295850083	3
chr4	115471800	2.76463044940468	3
chr4	115525521	2.74789655128393	3
chr4	115578219	2.30745910001994	3
chr4	115631613	3.20415023589227	3
chr4	115684122	3.63998031303053	3
chr4	115735525	3.3290428183558	3
chr4	115789157	2.89224737093279	3
chr4	115841438	2.35500795872523	3
chr4	115892656	4.61486968854872	3
chr4	115947681	2.98162560854326	3
chr4	115999473	3.23254223328338	3
chr4	116050977	2.33982063362336	3
chr4	116108121	3.51515229392898	3
chr4	116162478	2.35745711952398	3
chr4	116213493	3.29347468001624	3
chr4	116266612	2.60257358562578	3
chr4	116321427	3.71297103325867	3
chr4	116376384	2.93145051969611	3
chr4	116429665	2.73845724634778	3
chr4	116482814	2.86221957921814	3
chr4	116535371	2.99520432638893	3
chr4	116588798	2.08890958432701	3
chr4	116642518	3.13843669987186	3
chr4	116694860	4.13048280458092	3
chr4	116752930	2.99362188790284	3
chr4	116807494	3.14031602608616	3
chr4	116862168	3.67884349070832	3
chr4	116920735	3.2780957199036	3
chr4	116972307	3.48322911129425	3
chr4	117025858	4.20753919409159	3
chr4	117077443	3.93551556028104	3
chr4	117131511	3.7244883718182	3
chr4	117188781	2.57925349848788	3
chr4	117241763	2.96442460201513	3
chr4	117293704	2.69787314492106	3
chr4	117351361	2.1203674251775	3
chr4	117405362	2.51574443305938	3
chr4	117457378	3.96444989085747	3
chr4	117510344	3.0266197960433	3
chr4	117562130	2.35286395685817	3
chr4	117616227	1.83207300705062	3
chr4	117667564	2.18311261909572	3
chr4	117724142	3.7800058208137	3
chr4	117781000	2.74753010298741	3
chr4	117832443	2.53029475283957	3
chr4	117883021	3.13407075425219	3
chr4	117935876	2.08733528366667	3
chr4	117989566	2.85262751856994	3
chr4	118042326	4.28583080830465	3
chr4	118096873	3.17965764422126	3
chr4	118150568	2.28692964353632	3
chr4	118210409	3.37824120423888	3
chr4	118261959	2.18823028786503	3
chr4	118313881	3.29914578765251	3
chr4	118364962	2.30687732772406	3
chr4	118417397	2.68618721799237	3
chr4	118470418	2.66563880108823	3
chr4	118524926	3.95447055837356	3
chr4	118582797	2.99258650026502	3
chr4	118643621	2.25544158606745	3
chr4	118696797	2.90809589817704	3
chr4	118747886	3.32094565300959	3
chr4	118800104	4.21421833308456	3
chr4	118859847	2.78018116133686	3
chr4	118919895	2.66247857053665	3
chr4	118970749	3.06621767117775	3
chr4	119024204	2.25519192357138	3
chr4	119079035	2.7008432514785	3
chr4	119134480	3.3866119292039	3
chr4	119188707	3.19486848477766	3
chr4	119240290	2.67464372884993	3
chr4	119293165	2.65394528946974	3
chr4	119394523	3.4157551878	3
chr4	119514936	3.22585942825537	3
chr4	119633345	4.3944621773831	3
chr4	119685546	1.85561093493671	3
chr4	119742902	2.45707942613134	3
chr4	119796790	2.26965527836694	3
chr4	119849638	2.27458106734218	3
chr4	119902054	2.45266274657518	3
chr4	119955795	2.68323405160376	3
chr4	120020081	2.46900364875686	3
chr4	120072876	3.21557838096546	3
chr4	120130936	3.5766756360684	3
chr4	120186109	3.07153038547405	3
chr4	120243570	3.15310569543215	3
chr4	120385644	2.85518865863091	3
chr4	120441571	2.67177687207094	3
chr4	120492350	3.24380802283912	3
chr4	120549170	3.69196911636087	3
chr4	120600546	3.16644457960342	3
chr4	120654681	3.29911734485407	3
chr4	120707952	4.01011158876972	3
chr4	120759574	2.30430434086994	3
chr4	120814926	2.52542271450646	3
chr4	120868904	2.62953408676639	3
chr4	120931382	2.99088903663594	3
chr4	120985762	3.69460914893754	3
chr4	121038675	2.50655690645719	3
chr4	121094787	4.26225626537997	3
chr4	121147614	3.18637193591771	3
chr4	121205824	3.1229470254079	3
chr4	121257948	1.70940991121394	3
chr4	121309390	2.32827146148535	3
chr4	121362365	3.12282311543326	3
chr4	121419437	3.78796560368455	3
chr4	121477610	3.96896366547627	3
chr4	121530990	2.85874111036304	3
chr4	121589731	3.0704576245362	3
chr4	121642513	1.91353714095195	3
chr4	121699247	2.76568234245647	3
chr4	121755261	2.88434150978386	3
chr4	121806957	3.42847506460654	3
chr4	121858729	3.94422402127547	3
chr4	121918269	3.13890408221053	3
chr4	121972674	3.54510524777162	3
chr4	122023557	2.63534489001998	3
chr4	122077091	3.37129961628665	3
chr4	122129338	3.23217468574979	3
chr4	122183501	3.09565459590082	3
chr4	122239501	2.46358021844891	3
chr4	122292443	3.66126544267581	3
chr4	122347152	3.46365841606811	3
chr4	122402673	2.787965535112	3
chr4	122459036	4.17667811109008	3
chr4	122519869	2.18911533676846	3
chr4	122576376	3.54903002205536	3
chr4	122629760	3.25992472918328	3
chr4	122685435	3.75097632700462	3
chr4	122738029	3.51518525431327	3
chr4	122791326	2.59109701613695	3
chr4	122843372	2.86676736049632	3
chr4	122895271	3.0971211458494	3
chr4	122947513	2.86262920561434	3
chr4	123004088	1.90175775859652	3
chr4	123062567	3.15418285992949	3
chr4	123116978	2.90347488147472	3
chr4	123168820	3.11358477903001	3
chr4	123221927	3.45764506404101	3
chr4	123274028	3.38339353282331	3
chr4	123332748	2.39603959676535	3
chr4	123393727	3.9267194198518	3
chr4	123452994	3.35131487487498	3
chr4	123511258	3.75508659859904	3
chr4	123563400	3.60410464261197	3
chr4	123621227	3.2965076620394	3
chr4	123675108	2.69660770131635	3
chr4	123730998	2.62850440101437	3
chr4	123785242	2.88059655384393	3
chr4	123841362	2.62745450955032	3
chr4	123899167	3.00922587015892	3
chr4	123961117	2.16760976955085	3
chr4	124015249	3.59823499564716	3
chr4	124067464	3.08257019680435	3
chr4	124122443	2.57691041315229	3
chr4	124181872	4.10600260084978	3
chr4	124233938	3.68920050683862	3
chr4	124290971	2.58364979217379	3
chr4	124345165	2.83147279216836	3
chr4	124400426	4.22156286693412	3
chr4	124458348	3.00844115759714	3
chr4	124514009	3.26010686663507	3
chr4	124570621	2.5318047550231	3
chr4	124624942	3.89396520414677	3
chr4	124687990	2.68223972654648	3
chr4	124742750	2.70374899368191	3
chr4	124794002	2.25866447783171	3
chr4	124846587	2.74511421130636	3
chr4	124900015	2.71188042556992	3
chr4	124957189	3.9702454093411	3
chr4	125010824	4.14781494983952	3
chr4	125066834	2.9647018628746	3
chr4	125121428	2.94350026934338	3
chr4	125177417	3.04280083894555	3
chr4	125236053	3.49623400082342	3
chr4	125292398	3.07649370254695	3
chr4	125349080	2.73850362862119	3
chr4	125402716	2.81195280523677	3
chr4	125453987	3.31384561470473	3
chr4	125506551	2.40302035012531	3
chr4	125564534	2.94956962485973	3
chr4	125616173	2.54455341866517	3
chr4	125667574	2.93222401460224	3
chr4	125719935	2.81154257531124	3
chr4	125775155	3.48876360097282	3
chr4	125829032	4.89170768000841	3
chr4	125882426	3.23812346162788	3
chr4	125934157	3.21021763355401	3
chr4	125986291	3.64340069415754	3
chr4	126038203	3.15422374692642	3
chr4	126092682	3.40745974258546	3
chr4	126146531	3.53916946852418	3
chr4	126201341	3.08071678283546	3
chr4	126253217	2.64010087226324	3
chr4	126304815	2.99983836466553	3
chr4	126356985	2.4098920127767	3
chr4	126409098	2.94205990227442	3
chr4	126460670	3.47745102411821	3
chr4	126519776	3.87521815796971	3
chr4	126572186	3.27449150954007	3
chr4	126625227	3.95311397760594	3
chr4	126679543	1.99501784735839	3
chr4	126734601	2.13787645197404	3
chr4	126788665	3.21970231052256	3
chr4	126843636	2.78380874484425	3
chr4	126895584	3.64388768473503	3
chr4	126946774	3.54317763398156	3
chr4	127002968	3.16987779304866	3
chr4	127057834	2.558769183767	3
chr4	127116065	2.37690641190233	3
chr4	127171873	2.58918113400564	3
chr4	127223134	2.34409507056278	3
chr4	127274760	3.27295872414091	3
chr4	127329448	2.57256036917142	3
chr4	127381084	2.44425910147407	3
chr4	127438798	2.91726160943992	3
chr4	127494518	4.54994530010352	3
chr4	127546829	3.00064459669628	3
chr4	127602096	1.84070339685648	3
chr4	127653607	4.19161494290497	3
chr4	127706794	3.5330880659791	3
chr4	127760045	3.65737113013919	3
chr4	127817468	2.83545954086294	3
chr4	127878243	2.20611282244847	3
chr4	127929419	2.821910744041	3
chr4	127992354	2.6432049156323	3
chr4	128047679	2.84863641322714	3
chr4	128099466	2.86408014649867	3
chr4	128157174	4.42145622339833	3
chr4	128214160	4.32761257877469	3
chr4	128268033	3.39272311768243	3
chr4	128322039	4.04985942667132	3
chr4	128377153	2.66915773864196	3
chr4	128440572	3.32670227882283	3
chr4	128495703	2.33977967651954	3
chr4	128554483	3.13763861251739	3
chr4	128618187	3.38484167337111	3
chr4	128673882	2.96809911443034	3
chr4	128726730	2.5919980694906	3
chr4	128786833	3.63651509415805	3
chr4	128849162	3.03341777722718	3
chr4	128907754	2.41257747709821	2
chr4	128971633	2.34098732064576	2
chr4	129035845	2.21224096290614	2
chr4	129091556	1.89222036852578	2
chr4	129152360	2.74701395155469	2
chr4	129209844	2.0504399672691	2
chr4	129262032	2.03051633645598	2
chr4	129316534	3.29547685635367	2
chr4	129378915	2.06265614284309	2
chr4	129431393	1.68738643543574	2
chr4	129487829	2.25483515763715	2
chr4	129541898	2.39857830667717	2
chr4	129603482	2.58902773403989	2
chr4	129661636	1.46054209829987	2
chr4	129721149	1.8532501249534	2
chr4	129774821	1.54518395488339	2
chr4	129832530	2.11704918012431	2
chr4	129885611	2.3356722796311	2
chr4	129939896	1.72883753812883	2
chr4	130004987	1.99688162305914	2
chr4	130061376	1.2214593824429	2
chr4	130116828	1.87208871964085	2
chr4	130168761	1.80237207413635	2
chr4	130226695	1.50610648837293	2
chr4	130278594	2.74777247954745	2
chr4	130330063	1.67313897338185	2
chr4	130384009	3.08451550042824	2
chr4	130437188	2.08763278578791	2
chr4	130488870	2.25547926176518	2
chr4	130545412	2.22707237195182	2
chr4	130601807	1.9187193978155	2
chr4	130658650	1.35327247584723	2
chr4	130710055	1.68299771710418	2
chr4	130761113	1.80957219804056	2
chr4	130826131	1.74169826091956	2
chr4	130879231	1.43996417076908	2
chr4	130935281	2.28339933342621	2
chr4	130998069	2.19140990737017	2
chr4	131049371	1.73110630083193	2
chr4	131102648	2.36679210116438	2
chr4	131155005	2.24295506569793	2
chr4	131207265	2.52505957564326	2
chr4	131258662	1.45266918901719	2
chr4	131310378	1.28381732297676	2
chr4	131366714	2.0261686850776	2
chr4	131421234	1.87566079120583	2
chr4	131473241	1.33592156843503	2
chr4	131525313	2.41570153856737	2
chr4	131580409	1.94560755455153	2
chr4	131632427	1.63080887193072	2
chr4	131686734	1.83585411230791	2
chr4	131743883	1.76487667847391	2
chr4	131797953	2.00957023339952	2
chr4	131848831	2.33954276896505	2
chr4	131902866	2.39283970165783	2
chr4	131956145	1.1552611396812	2
chr4	132011385	1.96052610285644	2
chr4	132066160	2.1060841637393	2
chr4	132118686	2.71632554078602	2
chr4	132174551	1.86857071175288	2
chr4	132226081	1.7872461910558	2
chr4	132283271	1.97214645114161	2
chr4	132337488	2.91465831195626	2
chr4	132398038	2.51065127955532	2
chr4	132451130	2.02947744047384	2
chr4	132504584	2.26132474617769	2
chr4	132556846	1.50652228883191	2
chr4	132650564	2.03877704608089	2
chr4	132794071	2.16922533849821	2
chr4	132907403	2.3496452012967	2
chr4	132958804	1.64821612549611	2
chr4	133011256	2.87774473093162	2
chr4	133068596	2.92610148402116	2
chr4	133123314	2.37319620485188	2
chr4	133177206	2.07212911500106	2
chr4	133231407	2.04705240978901	2
chr4	133285803	2.1167387618734	2
chr4	133338485	1.89985285682313	2
chr4	133395802	1.42084867385811	2
chr4	133449527	1.44300037818847	2
chr4	133501559	2.20039415853975	2
chr4	133559745	2.65442472672449	2
chr4	133612247	1.20851725724885	2
chr4	133663773	1.55043336734815	2
